"[deny] the existence of God","神の存在[を否定する]",,,,,,,
"[deny] women equal rights","女性に平等な権利
[を与えない]",,,,,,,
"take a [break] for a cup of tea","一[休み]してお茶を飲む",,,,,,,
"the school [authorities]","学校[当局]",,,,,,,
"the [authority] of the king","王の[権力]
(=power)",,,,,,,
"an [authority] on biology","生物学の[権威]
(=expert)",,,,,,,
"a letter [addressed] to him","彼に[宛てられた]手紙",,,,,,,
"[address] environmental issues","環境問題[に取り組む]",,,,,,,
"[address] the audience","聴衆[に呼びかける]",,,,,,,
"an opening [address]","開会の[演説]",,,,,,,
"a death [sentence]","死刑の[判決]",,,,,,,
"the freedom of the [press]","[出版]の自由",,,,,,,
"[press] him to drink more","彼にもっと飲め
[と強く迫る]",,,,,,,
"an expensive [item]","高価な[品物]",,,,,,,
"the top news [item]","トップニュースの[記事]",,,,,,,
"feel [pity] for the homeless","家のない人に[同情する]",,,,,,,
"It's a [pity] that he can't come.","彼が来られないのは
[残念なこと]だ",,,,,,,
"[beat] the champion","チャンピオン[に勝つ]
(=defeat)",,,,,,,
"have a [gift] for languages","語学の[才能]がある
(=talent)",,,,,,,
"[point] out that it is wrong","それは誤りだと[指摘する]",,,,,,,
"There's no [point] in writing it.","それを書く[意味]はない",,,,,,,
"prove his [point]","彼の[主張]を証明する",,,,,,,
"I lived there [once]","私は[かつて]
そこに住んでいた",,,,,,,
"[Once] she arrives, we can start.","彼女が来る[とすぐ]
我々は出発できる
(=when)",,,,,,,
"a healthy [diet]","健康的な[食事]",,,,,,,
"She is on a [diet].","彼女は[食事制限]
をしている",,,,,,,
"a member of the [Diet]","[国会]議員",,,,,,,
"write a [paper] on economics","経済学の[論文]を書く",,,,,,,
"cash a [check]","[小切手]を現金に換える",,,,,,,
"a dinner [check]","ディナーの[勘定書]",,,,,,,
"Meg is a ［bright］ girl.","メグは［賢い］子だ
(=clever)",,,,,,,
"a［sort］of bird","一［種］の鳥
(=kind)",,,,,,,
"［sort］papers by date","日付で書類
［を分類する］",,,,,,,
"take the matter to［court］","その問題を［法廷］に
持ち込む",,,,,,,
"He is［bound］tofail.","彼は［きっと］失敗する
(=sure)",,,,,,,
"The plane is［bound］for Guam","その飛行機は
グアム［行きだ］",,,,,,,
"be［bound］by tradition","伝統に［しばられる］",,,,,,,
"［flat］land","［平らな］土地",,,,,,,
"live in a［flat］in London","ロンドンの［アパート］
に住む",,,,,,,
"have no［spare］money","［余分な］お金は
ない",,,,,,,
"［spare］him a few minutes","彼のために少し
時間［を割く］",,,,,,,
"［spare］him the trouble","彼の面倒
［を省く］",,,,,,,
"［spare］no effort to help her","彼女を助ける努力
［を惜しまない］",,,,,,,
"the［capital］of Australia","オーストラリアの
［首都］",,,,,,,
"land and［capital］","土地と［資本］",,,,,,,
"speak in a foreign［tongue］","外国の［言葉］
でしゃべる",,,,,,,
"［credit］for the discover","その発見の
［功績］",,,,,,,
"college［credits］","大学の［単位］",,,,,,,
"［succeed］to the crown","王位を［受け継ぐ］",,,,,,,
"［settle］the problem","問題［を解決する］",,,,,,,
"［settle］in America","アメリカに
［定住する］",,,,,,,
"get married and［settle］down","結婚して［落ち着く］",,,,,,,
"a［vision］of the city","その都市の［未来像］",,,,,,,
"a leader of［vision］","［先見の明］のある
指導者",,,,,,,
"have poor［vision］","［視力］が弱い",,,,,,,
"I have［but］one question.","一つ［だけ］質問がある
(=only)",,,,,,,
"They all went out［but］me.","私［を除いて］
皆出かけた
(=except)",,,,,,,
"in a［given］situation","ある［特定の］状況で",,,,,,,
"［given］the present conditions","現状［を考慮すると］",,,,,,,
"［given］that you are young","君が若い
［ことを考慮すると］",,,,,,,
