"historical [figure]s","歴史上の[人物]",,,,,,,
"She has a beautiful [figure].","彼女は[スタイル]が美しい",,,,,,,
"I [figure] that he is dead.","彼は死んでいる[と思う]
(=think)",,,,,,,
"his true [character]","彼の本当の[性格]",,,,,,,
"He's an odd [character].","彼は変わった[人物だ]",,,,,,,
"the [character]s of the novel","その小説の[登場人物]",,,,,,,
"the [very] man I was looking for","私が探していた
[まさにその]男",,,,,,,
"[order] a book from England","英国に本[を注文する]",,,,,,,
"carry out his [order]","彼の[命令]を遂行する",,,,,,,
"law and [order]","法と[秩序]",,,,,,,
"in alphabetical [order]","アルファベット[順]で",,,,,,,
"That [sound]s true.","それは本当らしく
[聞こえる]",,,,,,,
"a [sound] body","[健全な]肉体",,,,,,,
"She is [sound] asleep.","彼女は[ぐっすり]
眠っている
(=fast)",,,,,,,
"In some [way]s they are right.","いくつかの[点]で
彼らは正しい",,,,,,,
"The island is along [way] off.","その島までは
[距離]が遠い",,,,,,,
"Come this [way],please.","こちらの[方]へどうぞ",,,,,,,
"[concern] about the future","将来への[不安]",,,,,,,
"[concern] for others","他人への[思いやり]",,,,,,,
"This problem [concern]s everyone.","この問題はみんなに
[関係する]",,,,,,,
"a matter of great [concern]","大変[重要]な問題
(=of importance)",,,,,,,
"This is [even] better.","これは[さらに]よい",,,,,,,
"He is [still] working.","[まだ]彼は働いている",,,,,,,
"a [still] better idea","[さらに]よい考え",,,,,,,
"The water became [still].","水は[静かに]なった",,,,,,,
"It's raining. [Still], I have to go.","雨だ。[それでも]
行かねばならない",,,,,,,
"I [meant] to call you sooner.","すぐに電話する
[つもりだった]",,,,,,,
"I love you. I [mean] it.","好きだ。
[本気で言ってる]んだ",,,,,,,
"He is [mean] to me.","彼は私に[意地悪だ]",,,,,,,
"[leave] an umbrella on the train","電車に傘[を置き忘れる]",,,,,,,
"[leave] the door open","ドアを開けたまま
[放置する]",,,,,,,
"The flood [left] us homeless.","洪水の[結果]私たちは
宿無しに[なった]",,,,,,,
"take one month's [leave]","一ヶ月の[休暇]をとる",,,,,,,
"[Most] people think so.","[たいていの]
人はそう考える",,,,,,,
"a [most] dangerous country","[非常に]危険な国
(=very)",,,,,,,
"[Things] have changed.","[状況]は変わった",,,,,,,
"against his [will]","彼の[意志]に反して",,,,,,,
"leave a [will]","[遺言]を残す",,,,,,,
"an excited [state] of mind","興奮した[精神状態]",,,,,,,
"[state] an opinion","意見[を述べる]",,,,,,,
"[state] secret","[国家]の機密",,,,,,,
"I don't [mind] walking.","歩くのは[いやで]はない",,,,,,,
"talented [mind]s","才能ある[人々]",,,,,,,
"I cannot [help] laughing.","笑わ[ずにはいられない]",,,,,,,
"It doesn't [matter] what he says.","彼が何といおうと
[重要]ではない",,,,,,,
"soft [matter]","柔らかい[物質]
(=material)",,,,,,,
"Something is the [matter] with my car.","私の車はどこか
[異常]だ
(=wrong)",,,,,,,
"a [means] of communication","コミュニケーションの
[手段]",,,,,,,
"a man of [means]","[資産]家",,,,,,,
"the [content]s of her bag","彼女の鞄の[中身]",,,,,,,
"be [content] with result","結果に[満足している]
(=contented)",,,,,,,
"in some [respect]s","いくつかの[点]で",,,,,,,
"[respect] the law","法[を尊重する]",,,,,,,
"the ability to [reason]","[推理する]能力",,,,,,,
"He lost his [reason].","彼は[理性]を失った",,,,,,,
"the [cause] of the failure","失敗の[原因]",,,,,,,
"[cause] a lot of trouble","多くの問題
[を引き起こす]",,,,,,,
"advance the [cause] of peace","平和[運動]を推進する",,,,,,,
"[hold]  a meeting","会合[を開く]",,,,,,,
"[hold] that it is impossible","それは不可能だ
[と考える]",,,,,,,
"make a [fortune] in oil","石油で[財産]を築く",,,,,,,
"bring good [fortune]","幸[運]をもたらす
(⇔misfortune)",,,,,,,
