"My favorite [subject] is math.","好きな[学科]は数学です",,,,,,,
"the [rest] of his life","彼の[残り]の人生",,,,,,,
"Let's take a [rest].","[休息]をとろう",,,,,,,
"the [fine] for speeding","スピード違反の[罰金]",,,,,,,
"[fine] sand on the beach","海岸の[細かい]砂",,,,,,,
"My shoes have [worn] thin.","靴が[すり減った]",,,,,,,
"Please [remember] me to your wife.","奥さんに[よろしく伝えて]
ください",,,,,,,
"[remember] to lock the door","[忘れずに]
ドアに鍵をかける",,,,,,,
"The insurance [cover]s the cost.","保険で費用[をまかなう]",,,,,,,
"[cover] the big news","大ニュース[を報道する]",,,,,,,
"[cover] 120 miles an hour","一時間に120マイル[進む]",,,,,,,
"[book] a hotel room","ホテルの部屋[を予約する]",,,,,,,
"[store] information in a computer","コンピューター
に情報[を蓄える]",,,,,,,
"[save] money for a new house","新しい家のために
お金[を蓄える]",,,,,,,
"[save] time and trouble","時間と手間[を省く]",,,,,,,
"answer all the questions [save] one","一つ[をのぞき]すべての
質問に答える",,,,,,,
"[serve] good food","うまい料理[を出す]",,,,,,,
"[serve] many purposes","多くの目的[に役立つ]",,,,,,,
"[serve] the king","王[に仕える]",,,,,,,
"Black people [account] for 10% of the population.","黒人が人口の10%を
[占める]",,,,,,,
"This [account]s for the failure.","これが失敗の[原因だ]",,,,,,,
"[account] for the difference","違いを[説明する]",,,,,,,
"the [art] of writing","書く[技術]",,,,,,,
"He was [fired] from his job.","彼は仕事を
[クビになった]",,,,,,,
"[fire] into the crowd","群衆に向かって
[発砲する]",,,,,,,
"a strange flying [object]","奇妙な飛行[物体]",,,,,,,
"an [object] of desire","欲望の[対象]",,,,,,,
"[object] to his drinking","彼が酒を飲むのに
[反対する]",,,,,,,
"[manage] to catch the train","[何とか]列車に間に合う",,,,,,,
"[manage] a big company","大会社[を経営する]",,,,,,,
"She is [fast] asleep.","彼女は[ぐっすり]
眠っている",,,,,,,
"[assume] that money can buy happiness","金で幸福が買える
[と思い込む]",,,,,,,
"[assume] responsibility","責任[を引き受ける]
(=take)",,,,,,,
"[direct] contact","[直接の]接触",,,,,,,
"[direct] his attention to the fact","その事実に彼の注意
[を向ける]",,,,,,,
"[direct] her to the station","彼女に駅への
[道を教える]",,,,,,,
"[direct] the workers","労働者たち[に指図する]",,,,,,,
"On what [grounds] do you say that?","どんな[根拠]で
そう言うのか",,,,,,,
"He is tired [due] to lack of sleep.","睡眠不足[のせいで]
疲れている",,,,,,,
"pay [due] respect","[十分な]敬意を払う",,,,,,,
"The train is [due] to arrive at ten.","その列車は10時に
つく[予定だ]",,,,,,,
"in a scientific [manner]","科学的な[方法]で
(=way)",,,,,,,
"her friendly [manner]","彼女の好意的な[態度]",,,,,,,
"It's bad [manners] to spit.","つばを吐くのは
[行儀]が悪い",,,,,,,
"[minute] differences","[細かい]違い",,,,,,,
"a [pretty] long time","[かなり]長い間",,,,,,,
