pass on,次に伝える，死ぬ,"I would like to <u><font color=""#FFC000"">pass</font></u> the job <u><font color=""#FFC000"">on</font></u> to my son.<br><br><div style=""height: 140px; overflow: auto;"">onは副詞であるので、｢AをBに伝える｣と書く際は前置詞 toを入れて、 pass A on to B　とする。</div><br><br>類義語 : teach(教え伝える）<br>反意語 : <br>参考 : "
be on the phone,電話に出ている,"Who <u><font color=""#FFC000"">was</font></u> that <u><font color=""#FFC000"">on the phone</font></u>, John?<br><br><div style=""height: 140px; overflow: auto;"">phoneは名詞で「電話」。speak on the phoneで「電話で話す」</div><br><br>類義語 : <br>反意語 : <br>参考 : be on another line 「 (ほかの人と)電話で話し中」"
put away,～を片付ける，～を蓄える　,"<u><font color=""#FFC000"">Put</font></u> the dishes <u><font color=""#FFC000"">away</font></u>.<br><br><div style=""height: 140px; overflow: auto;"">putは他動詞、awayは副詞。「Oを片づける、蓄える」と目的語をとりたい場合にはputの直後に目的をおき、put O away と表現する。</div><br><br>類義語 : put back(元の所に戻す)<br>反意語 : <br>参考 : "
on one’s own,独力で，ひとりで,"He lives <u><font color=""#FFC000"">on his own</font></u>.<br><br><div style=""height: 140px; overflow: auto;"">ownは名詞的な意味で｢自分のもの、独自の状態｣。</div><br><br>類義語 : by oneself(独力で)<br>反意語 : <br>参考 : "
agree with &lt;人&gt;,意見が一致する,"I can't quite <u><font color=""#FFC000"">agree with</font></u> you.<br><br><div style=""height: 140px; overflow: auto;"">agree with　&lt;人&gt;&lt;意見&gt;「意見が一致する」、 agree to　&lt;事柄&gt; 「 承諾する 」</div><br><br>類義語 : approve of(よいと認める)<br>反意語 : disagree with(意見が一致しない)<br>参考 : "
take over,～を引き継ぐ,"He <font color=""#FF6600"">took over</font> the business from his father.<br><br><div style=""height: 140px; overflow: auto;"">take over A from B 　｢BからAを引き継ぐ｣</div><br><br>類義語 : succeed to<br>反意語 : hand over(引き渡す)<br>参考 : "
go through,～を経験する,"Many children <u><font color=""#FFC000"">go through</font></u> that hardship.<br><br><div style=""height: 140px; overflow: auto;"">throughは「～を経て」という意味がある。<br>go throughの後には通常困難や苦難といった語が続く。</div><br><br>類義語 : meet with(～を経験する)<br>反意語 : <br>参考 : "
suffer from,～で苦しむ,"All areas will <u><font color=""#FFC000"">suffer</font></u> more <u><font color=""#FFC000"">from</font></u> extremes of weather<br><br><div style=""height: 140px; overflow: auto;"">fromは「～から」という原因を表す意味があり、「～が原因で苦しむ」が原義。<br>fromの後には病気など困難の原因となっている語が来る。</div><br><br>類義語 : trouble over（～で苦しむ）<br>反意語 : recover from(～から回復する)<br>参考 : "
get lost,道に迷う,"We might <u><font color=""#FFC000"">get lost</font></u>.<br><br><div style=""height: 140px; overflow: auto;"">getには「～という状態になる」という意味があり、lost「道に迷った」と合わせて「道に迷う」という意味になる。</div><br><br>類義語 : lose one's way(道に迷う)<br>反意語 : <br>参考 : "
set up,～を設立する,"The United Nations was <u><font color=""#FFC000"">set up</font></u> after World WarⅡ.<br><br><div style=""height: 140px; overflow: auto;"">set upは「～を設立する」という意味の他にも「立てる/組み立てる」などの複数の意味がある。<br>またsetは後に続く語によって様々な意味をもつので確認しておこう。</div><br><br>類義語 : establish(～を設立する)<br>反意語 : <br>参考 : "
make up for,～の埋め合わせをする,"It seems that they are <u><font color=""#FFC000"">making up for</font></u> lost time.<br><br><div style=""height: 140px; overflow: auto;"">make upには「～の埋め合わせをする/補う」という意味があり、forの後には埋め合わせをする対象の語が来る。</div><br><br>類義語 : compensate for(～の埋め合わせをする)<br>反意語 : <br>参考 : "
in particular,とりわけ， 特に,"<u><font color=""#FFC000"">In particular</font></u>, he preferred melancholy scenes of countryside.<br><br><div style=""height: 140px; overflow: auto;"">「特に/とりわけ」という意味の熟語である。<br>同じ意味のparticularlyやespeciallyと合わせて覚えておこう。</div><br><br>類義語 : particularly(特に)<br>反意語 : <br>参考 : "
have a good time,楽しい時を過ごす,"The writer <u><font color=""#FFC000"">had a good time</font></u> fishing.<br><br><div style=""height: 140px; overflow: auto;"">この場合のhaveは「～を過ごす」という意味。<br>goodの場所には様々な形容詞が入り、それに応じて「～な時を過ごす」という意味になる。</div><br><br>類義語 : have a bad time(ひどい目にあう)<br>反意語 : <br>参考 : "
run out of,～を使い果たす,"We are <u><font color=""#FFC000"">running out of</font></u> water.<br><br><div style=""height: 140px; overflow: auto;"">out ofには「～がなくなって」という意味があり、run「(望ましくない状態に)なる」と合わせて「～を使い果たす」という意味になる。<br>また現在進行形で用いれば「～が尽きかけている」といった意味になる。</div><br><br>類義語 : use up<br>反意語 : <br>参考 : be short of(～を切らす、～が不足する)"
call up,～に電話する,"On arriving at Shinjuku, I <u><font color=""#FFC000"">called</font></u> her <u><font color=""#FFC000"">up</font></u>.<br><br><div style=""height: 140px; overflow: auto;"">call 代名詞　up/call up 名詞 という形で電話をかけるという意味になる。<br>callは後に続く語によって様々な意味をもつので確認しておこう。</div><br><br>類義語 : telephone(～に電話する)<br>反意語 : take a call(電話に出る)<br>参考 : call back(電話し直す)"
pay attention to,～に注意する,"You should <u><font color=""#FFC000"">pay</font></u> more <u><font color=""#FFC000"">attention to</font></u> her advice.<br><br><div style=""height: 140px; overflow: auto;"">pay attentionで「注意を向ける」という意味であり、toの後には注意を向ける対象が来る。</div><br><br>類義語 : give attention to(～に注意する)<br>反意語 : ignore(～を無視する)<br>参考 : "
rely on,～に頼る,"They <u><font color=""#FFC000"">relied on</font></u> magazines at the beginning of the study.<br><br><div style=""height: 140px; overflow: auto;"">rely「信頼する」とon「～に対して」で頼るという意味。<br>類義語のdepend onも「頼る」という意味でも用いられるが、こちらは「～次第である、状況に左右される」という意が強いということを覚えておこう。</div><br><br>類義語 : depend on[upon] （～に頼る）<br>反意語 : <br>参考 : rely daily on（日々～に頼る）"
See you (later),さようなら,"<u><font color=""#FFC000"">See you</font></u> next week.<br><br><div style=""height: 140px; overflow: auto;"">See you laterを略した表現で「また会おう」という意を含んでいる。<br>この点「神のご加護を」という意をもつgood-byeとは若干ニュアンスが違う。<br>So long!もSee you.と同様の意を持つが、So long!は親しい間柄で主に使われ目上の人に使う場合はSee you.が好まれる。</div><br><br>類義語 : I’ll be seeing you, so long（さようなら、またね）<br>反意語 : <br>参考 : you see（あのね、～でしょう）"
turn away,立ち去る，顔をそむける,"Never, I answered, and <u><font color=""#FFC000"">turned away</font></u>.<br><br><div style=""height: 140px; overflow: auto;"">turnで「転換」、awayで「向こうへ」という意味から「向きを変える」という基本的な意味から「立ち去る」「顔をそむける」という意味も持つ。</div><br><br>類義語 : move away（立ち去る、向きを変える）<br>反意語 : <br>参考 : turn one’s eyes away（目をそむける、よそ見する）"
regardless of,～にかまわず，～を無視して,"She will carry out her plan,<u><font color=""#FFC000""> regardless of</font></u> expense.<br><br><div style=""height: 140px; overflow: auto;"">regardlessで「注意しない」「構わない」の意からof以下に関わらずという意味となる。<br>類義語のdespite, in spite ofの違いについてだがregardless ofは「～を無視する」という意があるのに対して、in spite ofは「～に対決して」「～の困難を乗り越えて」という意があることを覚えておこう。</div><br><br>類義語 : in spite of（～にも関わらず）<br>反意語 : <br>参考 : "
provide A with B,A＜人＞にBを与える， 供給する　,"Parents should <u><font color=""#FFC000"">provide</font></u> their children <u><font color=""#FFC000"">with</font></u> decent clothing.<br><br><div style=""height: 140px; overflow: auto;"">withを使うときとforを使うときでAとBの順番が逆であることに注意しよう。<br>AにBを持たせるという意味でprovide A with Bを使うのに対して、AのためにBを供給するという意味からprovide B for Aとなる。<br>類義語にfurnishやequipを使った表現があることを覚えておこう。<br>ただし、equip B to[for] Aという表現はないので注意。</div><br><br>類義語 : furnish[equip] A with B（A＜人＞にBを与える）<br>反意語 : <br>参考 : "
compare A to B,AをBにたとえる，AをBと比較する,"The Chinese <u><font color=""#FFC000"">compared</font></u> bamboo <u><font color=""#FFC000"">to</font></u> a true friend <br><br><div style=""height: 140px; overflow: auto;"">compare A to Bで「AをBにたとえる」、「AをBになぞらえる」でcompare A with Bで「AとBを比較する」という違いがフォーマルにはあったが、現在では前者を比較を表す際にも用いられるようになっている。</div><br><br>類義語 : compare A with B（AをBと比較する）<br>反意語 : <br>参考 : "
some A others B,Aする人もいればBする人もいる,"<u><font color=""#FFC000"">Some</font></u> were killed and <u><font color=""#FFC000"">others</font></u> were injured in the accident.<br><br><div style=""height: 140px; overflow: auto;"">someとothersのあとにpeopleを入れても同じ。<br>AとBで全ての種類を網羅する場合はothersの代わりにthe othersを使うので注意。<br>ちなみにAとB以外にCもある場合はsome A, some B, some C.とするかsome A, others B, others C.と表現することが多い。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
hear from,～から便りがある,"I am looking forward to <u><font color=""#FFC000"">hearing from</font></u> her.<br><br><div style=""height: 140px; overflow: auto;"">hearには単に「聞く」「聞こえる」という意味だけでなく、「消息を聞く」、「連絡をもらう」という意味がありfrom「～から」と合わさってできた表現である。<br>ちなみにhear ofで「～の消息を聞く、伝え聞く」となることも覚えておこう。</div><br><br>類義語 : receive correspondence from（～から便りがある）<br>反意語 : be out of contact, never heard of（～と音信不通になる）<br>参考 : "
be concerned about,～を心配している,"Teenagers <u><font color=""#FFC000"">are concerned about</font></u> failing.<br><br><div style=""height: 140px; overflow: auto;"">About以下は人や物以外にも出来事もくる。<br>類義語be afraid ofは恐ろしいという意味で物事や人を気にかけるのに対してbe concerned aboutは心配して人や物事を気にかけるという違いがあることに注意。</div><br><br>類義語 : be worried about(～を心配する）<br>反意語 : <br>参考 : "
as usual,いつものとおり,"He is idle <u><font color=""#FFC000"">as usual</font></u>.<br><br><div style=""height: 140px; overflow: auto;"">asは「～のように、～の通りで」という意味がありas usualで「いつものように」となる。<br>文頭、文尾、文中のいずれにも用いる。</div><br><br>類義語 : as always（いつものとおり）<br>反意語 : unusually（いつになく、まれに）<br>参考 : as is usual with O「Oにはよくあることだが～」"
as for,～に関しては， ～はどうかと言えば,"<u><font color=""#FFC000"">As for</font></u> me, I have no objection to the idea.<br><br><div style=""height: 140px; overflow: auto;"">as for ～ は通例文頭に用い、前述の人・物・事に関連して、新しい情報を導く。<br>As toやaboutの場合には文頭で用いるという制限はない。<br>with regard toよりも一般的な語である。</div><br><br>類義語 : as to (～については)<br>反意語 : <br>参考 : "
leave ~ alone,～＜人＞を一人にしておく,"He <u><font color=""#FFC000"">left</font></u> Nancy <u><font color=""#FFC000"">alone</font></u>.<br><br><div style=""height: 140px; overflow: auto;"">leaveは他動詞として用いた場合には「そのままにする、残す」という意味であり、「ただひとりの」という形容詞aloneがつくことで「～を一人にしておく」という意味になる。</div><br><br>類義語 : let ～ alone (～をそのままにしておく)<br>反意語 : <br>参考 : "
look back on,～を回顧する,"I <u><font color=""#FFC000"">look back on</font></u> one thing with regret.<br><br><div style=""height: 140px; overflow: auto;"">on無しのlook backという形で用いられるときは「回顧する」という意味になる。また、onの代わりにoverが用いられることもある。</div><br><br>類義語 : review（～を回顧する）<br>反意語 : look ahead to（～の未来を考える）<br>参考 : "
slow down,スピードを落とす,"I'm sure he'd <u><font color=""#FFC000"">slow down</font></u> if you asked him to.<br><br><div style=""height: 140px; overflow: auto;"">「～のスピードを落とす」と言いたいときはslow ～ downという形が用いられる。</div><br><br>類義語 : decelerate（減速する）<br>反意語 : speed up（スピードを上げる）<br>参考 : "
go for a drive,ドライブに出かける,"Weather permitting , we will <u><font color=""#FFC000"">go for a drive</font></u> tomorrow.<br><br><div style=""height: 140px; overflow: auto;"">ここではdriveは「運転すること」という可算名詞で用いられている。<br>また、go for aのあとにはdrive以外の名詞も持ってこれる。その場合「～しに行く」という意味になる。</div><br><br>類義語 : <br>反意語 : <br>参考 : go for a skiing（スキーに出かける）"
try ~ on,～を着てみる,"She suggested that I should <u><font color=""#FFC000"">try</font></u> the jacket <u><font color=""#FFC000"">on</font></u>.<br><br><div style=""height: 140px; overflow: auto;"">ここでonは所持・着用「～を身につけて」という意味で用いられている。<br>また、try on ～　という形をとることもある。</div><br><br>類義語 : <br>反意語 : <br>参考 : try ～ out（～を試しに使ってみる）"
take ~ for granted,～を当然のことと考える,"I <u><font color=""#FFC000"">take</font></u> it <u><font color=""#FFC000"">for granted</font></u> that he will meet your demands.<br><br><div style=""height: 140px; overflow: auto;"">～の部分が長い場合は、take for granted～という形をとることもある。</div><br><br>類義語 : <br>反意語 : <br>参考 : grant（～をかなえる、～を与える）"
deal in,～を扱う,"The small shop <u><font color=""#FFC000"">deals in</font></u> books.<br><br><div style=""height: 140px; overflow: auto;"">deal inは「～を商う」という意味なので、「売る」と「買う」のどちらなのかは文脈で判断しなければならない。<br>また、deal withにも「～と取引をする」という用法があるが、稀である。</div><br><br>類義語 : sell（～を売る）<br>反意語 : <br>参考 : deal with（～を処理する）"
be anxious about,～を心配している,"She <u><font color=""#FFC000"">was anxious about</font></u> George's influence on her son.<br><br><div style=""height: 140px; overflow: auto;"">anxiousは、何かによって心が激しく動かされて不安になっている、といったイメージの単語である。<br>be anxious aboutとbe anxious forは混同しやすいので注意すること。</div><br><br>類義語 : anxiety（心配、切望）<br>反意語 : <br>参考 : be anxious for（～を切望する）"
be anxious to do,しきりに～したがっている,"She <u><font color=""#FFC000"">was anxious to</font></u> talk to the principal about her son.<br><br><div style=""height: 140px; overflow: auto;"">anxiousは、何かによって心が激しく動かされて不安になっている、といったイメージの単語である。次に来る前置詞によって熟語の意味が異なって来るので、注意すること。</div><br><br>類義語 : anxiety（心配、切望）<br>反意語 : <br>参考 : be anxious for（～を切望する）"
at the beginning of,～の始めに,"We had a heavy rain <u><font color=""#FFC000"">at the beginning of</font></u> August.<br><br><div style=""height: 140px; overflow: auto;"">ここのbeginningはbeginから派生した名詞である。<br>また、atはここでは「場所」を表している。</div><br><br>類義語 : <br>反意語 : at the end of（～の終わりに）<br>参考 : "
first of all,まず第一に，何よりもまず,"<u><font color=""#FFC000"">First of all</font></u>, you have to prepare your lessons.<br><br><div style=""height: 140px; overflow: auto;"">このofは「部分」を表す。つまりこの熟語は「全ての中で一番目に」＝「まず最初に」ということになっている。</div><br><br>類義語 : in the first place（まず第一に）<br>反意語 : <br>参考 : at first（最初は）"
as to,～に関して，～について,"They began to dispute <u><font color=""#FFC000"">as to</font></u> who is the best pitcher.<br><br><div style=""height: 140px; overflow: auto;"">前置詞として用いる。<br>類義語のas for が文頭でのみ使われるのに対し、as to は文のどの位置でも使える。</div><br><br>類義語 : with regard to（～に関して）<br>反意語 : <br>参考 : as for （（文頭で）～について言えば）"
on board,～に乗って，船上に，車中に,"There was a large quantity of fuel <u><font color=""#FFC000"">on board</font></u>.<br><br><div style=""height: 140px; overflow: auto;"">前置詞として用いる用法と、副詞として用いる用法がある。</div><br><br>類義語 : aboard（～に乗って）<br>反意語 : <br>参考 : "
