eat up,～を食べ尽くす，～を使い尽くす,"<u><font color=""#FFC000"">Eat up</font></u> your lunch．<br><br><div style=""height: 140px; overflow: auto;"">upには「完全に～してしまう」という意味がある。</div><br><br>類義語 : <br>反意語 : <br>参考 : use up(使い尽くす)"
settle down,定住する， 落ち着く,"She <u><font color=""#FFC000"">settled</font></u> himself <u><font color=""#FFC000"">down</font></u> into his chair．<br><br><div style=""height: 140px; overflow: auto;"">settle down toとすると「～に本気で取り組む」という熟語になる。</div><br><br>類義語 : <br>反意語 : <br>参考 : immigrate(外国から移住する)"
go about,～にとりかかる,"<u><font color=""#FFC000"">Go about</font></u> your business!<br><br><div style=""height: 140px; overflow: auto;"">他に「動き回る」「広まる」「付き合う」などの意味がある。</div><br><br>類義語 : set about(～にとりかかる)<br>反意語 : <br>参考 : mind your own business(自分の仕事をしろ/大きなお世話だ)"
fall on,＜曜日などが＞～に当たる,"Mothers' Day <u><font color=""#FFC000"">falls on</font></u> the second Sunday in May．<br><br><div style=""height: 140px; overflow: auto;"">かぶさる、ことが原義。そこから派生し、「襲いかかる」という意味もある。</div><br><br>類義語 : <br>反意語 : <br>参考 : mark(&lt;年が&gt;～に当たる)"
make the most of,～を最大限に活用する,"Try to <u><font color=""#FFC000"">make the most of</font></u> his one good quality．<br><br><div style=""height: 140px; overflow: auto;"">有利な条件を利用する場合に用いる。</div><br><br>類義語 : <br>反意語 : <br>参考 : make the best of(～を何とかうまく切り抜ける)"
behave oneself,行儀よくする,"<u><font color=""#FFC000"">Behave yourself</font></u> at a party．<br><br><div style=""height: 140px; overflow: auto;"">behaveは「自分自身を完全に支配する」が原義。「自己をコントロールする」ことが「行儀よくふるまうこと」になる。</div><br><br>類義語 : conduct oneself well(行儀よくする)<br>反意語 : behave awfully(行儀悪くする)<br>参考 : "
hand over,～を引き渡す,"The thief was <u><font color=""#FFC000"">handed over</font></u> to the police．<br><br><div style=""height: 140px; overflow: auto;"">引き渡す相手はtoを使って表す。</div><br><br>類義語 : give over(引き渡す)<br>反意語 : take on(引き受ける)<br>参考 : "
shake one’s head,首を横に振る＜不賛成を表す＞,"Jack <u><font color=""#FFC000"">shook his head</font></u> and said，""No．""<br><br><div style=""height: 140px; overflow: auto;"">横に振ることは否定、縦に振ることは肯定の意味になる。</div><br><br>類義語 : <br>反意語 : nod one's head(首を縦に振る&lt;肯定する&gt;)<br>参考 : disapprove(不賛成を表す)"
at the sight of,～を見て,"The thief ran away <u><font color=""#FFC000"">at the sight of</font></u> a policeman．<br><br><div style=""height: 140px; overflow: auto;"">「at sight」で「～を見てすぐ」の意味。</div><br><br>類義語 : <br>反意語 : <br>参考 : out of sight(見えないところに)"
sooner or later,遅かれ早かれ，いずれは,"<u><font color=""#FFC000"">Sooner or later</font></u> you have to take the exam．<br><br><div style=""height: 140px; overflow: auto;"">英語では「早かれ遅かれ」の順番にある。</div><br><br>類義語 : early or late(遅かれ早かれ)<br>反意語 : <br>参考 : "
under way,進行中で,"The building of a new church is <u><font color=""#FFC000"">under way</font></u>．<br><br><div style=""height: 140px; overflow: auto;"">underには従属のニュアンスがあり支配や監督、もしくは動作・行為中を表す。</div><br><br>類義語 : <br>反意語 : <br>参考 : under arrest(拘束中で)"
generally speaking,概して言うと,"<u><font color=""#FFC000"">Generally speaking</font></u>，roads are narrow in Japan．<br><br><div style=""height: 140px; overflow: auto;"">generally speakingで文修飾の決まり文句。</div><br><br>類義語 : in general(概して言うと)<br>反意語 : <br>参考 : "
as good as,～も同然だ,"He <u><font color=""#FFC000"">as good as</font></u> promised to employ her.<br><br><div style=""height: 140px; overflow: auto;"">as good asを挟む前後のものがイコールで結ばれていると考えればよい。</div><br><br>類義語 : nothing less than(～も同然だ)<br>反意語 : <br>参考 : "
do ~ a favor,～に親切にする,"Will you <u><font color=""#FFC000"">do</font></u> me <u><font color=""#FFC000"">a favor</font></u>?<br><br><div style=""height: 140px; overflow: auto;"">”Would you do me a fever?""は決まり文句。</div><br><br>類義語 : <br>反意語 : <br>参考 : May I ask a favor of you?= May I ask you a favor? (お願いを聞いていただけますか？)"
with pleasure,喜んで,"He did the work <u><font color=""#FFC000"">with pleasure</font></u>．<br><br><div style=""height: 140px; overflow: auto;"">「よろしいですとも」などと快諾する言葉として使うこともある。</div><br><br>類義語 : be pleased to(喜んで)<br>反意語 : <br>参考 : "
in memory of,～を記念して,"They erected a monument <u><font color=""#FFC000"">in memory of</font></u> Washington．<br><br><div style=""height: 140px; overflow: auto;"">「人を偲んで」というニュアンスを含むときが多い。</div><br><br>類義語 : <br>反意語 : <br>参考 : as a token of(～の印に)"
so to speak,いわば,"He is，<u><font color=""#FFC000"">so to speak</font></u>，our king．<br><br><div style=""height: 140px; overflow: auto;"">so to speakはas it wereよりも堅い語になる。</div><br><br>類義語 : as it were(いわば)<br>反意語 : <br>参考 : "
in detail,詳細に,"There was no time to explain <u><font color=""#FFC000"">in detail</font></u>．<br><br><div style=""height: 140px; overflow: auto;"">複数形にすることもある。</div><br><br>類義語 : at length(詳細に)<br>反意語 : <br>参考 : give full details of（～を詳しく述べる）"
much less,なおさら～でない,"He can't support himself, <u><font color=""#FFC000"">much less</font></u> a family．<br><br><div style=""height: 140px; overflow: auto;"">much lessは否定文に、much moreは肯定文に使う。</div><br><br>類義語 : <br>反意語 : <br>参考 : much more(まして～はなおさらである)"
drop out,こぼれ落ちる，脱落する,"One runner twisted his foot and <u><font color=""#FFC000"">dropped out</font></u>．<br><br><div style=""height: 140px; overflow: auto;"">dropの「落ちる」、outの「外へ出る」をつなげていることから推測する。</div><br><br>類義語 : <br>反意語 : <br>参考 : drop off(落ちる、脱落する)"
end with,～で終わる,"The concert <u><font color=""#FFC000"">ended with</font></u> a Bach piece．<br><br><div style=""height: 140px; overflow: auto;"">byを続けて、終わらせる内容を表す。</div><br><br>類義語 : <br>反意語 : close with(～で終わる)<br>参考 : "
catch the train,列車に間に合う,"Do you intend to <u><font color=""#FFC000"">catch the</font></u> eight o'clock <u><font color=""#FFC000"">train</font></u> tomorrow?<br><br><div style=""height: 140px; overflow: auto;"">バス・列車など定時運行する交通機関に使う。</div><br><br>類義語 : <br>反意語 : miss the train(列車を逃す)<br>参考 : catch the bass(バスに間に合う)"
pick out,～を選ぶ，～を選び出す，～を見つけ出す,"I <u><font color=""#FFC000"">picked out</font></u> the address of one ""Margaret K．"" in Boston．<br><br><div style=""height: 140px; overflow: auto;"">「見分ける」「見出す」の意味でpick upは使えないので注意。</div><br><br>類義語 : choose(選ぶ)<br>反意語 : <br>参考 : "
to make matters worse,さらに悪いことには,"<u><font color=""#FFC000"">To make matters worse</font></u>，it started to rain．<br><br><div style=""height: 140px; overflow: auto;"">文頭で使われることが主。</div><br><br>類義語 : what is worse(さらに悪いことには)<br>反意語 : <br>参考 : "
be short of,～に達していない，～に不足している,"I <u><font color=""#FFC000"">am short of </font></u>cash at the moment． <br><br><div style=""height: 140px; overflow: auto;"">使い分けに注意。</div><br><br>類義語 : <br>反意語 : run short of(～が不足する)<br>参考 : "
for one’s part,～としては,"<u><font color=""#FFC000"">For my part</font></u> I agree to his plan．<br><br><div style=""height: 140px; overflow: auto;"">意見を述べる際に文頭に来ることが多い。</div><br><br>類義語 : as far as one's concerned(～としては)<br>反意語 : <br>参考 : as for(～に関しては)"
agree to <事柄>,～に同意する,"Some people <u><font color=""#FFC000"">agree to</font></u> his plan．<br><br><div style=""height: 140px; overflow: auto;"">toの後に名詞が来るのはもちろん、動詞原型、動名詞を取ることもある。</div><br><br>類義語 : consent to(～に同意する)<br>反意語 : oppose ～ing / A(～に反対する)<br>参考 : agree to do(～することに賛成する)"
Don’t mention it.,どういたしまして,"Thank you very much．　""<u><font color=""#FFC000"">Do</font></u><u><font color=""#FFC000"">n</font></u><u><font color=""#FFC000"">’</font></u><u><font color=""#FFC000"">t</font></u><u><font color=""#FFC000""> mention it</font></u>．""<br><br><div style=""height: 140px; overflow: auto;"">You're welcome.が一般的だが、様々なパターンを覚えておくとよい。</div><br><br>類義語 : You're welcome.<br>反意語 : <br>参考 : "
take it easy,のんびりする，あまり力まない,"Please <u><font color=""#FFC000"">take it easy</font></u> here．<br><br><div style=""height: 140px; overflow: auto;"">「むきになるなよ」「頑張れよ」といった意味もある。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
