speak ill of,～を悪く言う,"You should not <u><font color=""#FFC000"">speak ill of</font></u> others.<br><br><div style=""height: 140px; overflow: auto;"">まれにill speak/well speakのように語順を逆にすることがある。</div><br><br>類義語 : speak badly of(～を悪く言う）<br>反意語 : speak well of(～をよく言う）<br>参考 : "
be in love with,～に恋している,"Ed <u><font color=""#FFC000"">was in love with</font></u> Angela.<br><br><div style=""height: 140px; overflow: auto;"">人同士だけではなく人から物の場合にも使うことが出来る。</div><br><br>類義語 : fall in love with(～に恋している）<br>反意語 : <br>参考 : "
have ~ on one’s mind,～が気にかかっている,"What did the old man <u><font color=""#FFC000"">have on his mind</font></u> them?<br><br><div style=""height: 140px; overflow: auto;"">後に続く内容がwh節の時はaboutを省略する。</div><br><br>類義語 : worry about(～が気にかかっている）<br>反意語 : <br>参考 : "
get over,～に打ち勝つ，～を克服する,"I expect him to <u><font color=""#FFC000"">get over</font></u> the shock of his failure.<br><br><div style=""height: 140px; overflow: auto;"">否定文と用いると「（ショックなどから）立ち直る」の意味になる。</div><br><br>類義語 : overcome(打ち勝つ)<br>反意語 : <br>参考 : "
It is no wonder (that),～なのは当然だ,"<u><font color=""#FFC000"">It</font></u><u><font color=""#FFC000"">'</font></u><u><font color=""#FFC000"">s no wonder</font></u> he refused the proposal.<br><br><div style=""height: 140px; overflow: auto;"">it is natural～よりも口語的。No wonderを用いる時はthatを省略する。</div><br><br>類義語 : No wonder(～なのは当然だ)<br>反意語 : <br>参考 : "
be superior to,～より優れている,"This product <u><font color=""#FFC000"">is superior to</font></u> that one.<br><br><div style=""height: 140px; overflow: auto;"">toをthanとしないように注意が必要である。superiorとinferiorはセットで覚えたほうがよい。</div><br><br>類義語 : get the better of(～より優れている)<br>反意語 : be inferior to(～より劣っている)<br>参考 : "
be peculiar to,～に特有である,"Such a custom <u><font color=""#FFC000"">is</font></u> not <u><font color=""#FFC000"">peculiar to</font></u> the British.<br><br><div style=""height: 140px; overflow: auto;"">個人の性格に対しても「あの人らしい行動」というようなニュアンスで用いられる。</div><br><br>類義語 : be characteristic of(～に特有である)<br>反意語 : <br>参考 : "
at the mercy of,～のなすがままに,"He was <u><font color=""#FFC000"">at the mercy of</font></u> his boss.<br><br><div style=""height: 140px; overflow: auto;"">mercyは「慈悲・情け」という意味である。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
of importance,重要な,"Speech is <u><font color=""#FFC000"">of</font></u> major <u><font color=""#FFC000"">im</font></u><u><font color=""#FFC000"">p</font></u><u><font color=""#FFC000"">ortance</font></u> as a means of communication.<br><br><div style=""height: 140px; overflow: auto;"">of+抽象名詞＝形容詞となる。Importantよりも堅い語となっている。</div><br><br>類義語 : <br>反意語 : <br>参考 : of no importance(問題ではない)"
discourage A from doing,Aに～するのを思いとどまらせる,"The news <u><font color=""#FFC000"">discouraged</font></u> me <u><font color=""#FFC000"">from going</font></u> to that country.<br><br><div style=""height: 140px; overflow: auto;"">discourge A doingやdiscourge A to doは不可。</div><br><br>類義語 : persuade A not to do(Aに～するのを思いとどまらせる)<br>反意語 : <br>参考 : "
in respect of,～の点では，～に関しては,"I have no objection <u><font color=""#FFC000"">in respect of</font></u> what you say.<br><br><div style=""height: 140px; overflow: auto;"">「支払いとして」の意味もあるが、こちらの用法はまれである。</div><br><br>類義語 : as to（～の点では）<br>反意語 : <br>参考 : "
have a talk,おしゃべりをする，話をする,"I <u><font color=""#FFC000"">had a talk</font></u> with my father yesterday.<br><br><div style=""height: 140px; overflow: auto;"">talk,chatは共に動詞としても「話す」という意味があり、単体でも使える。</div><br><br>類義語 : have a chat(おしゃべりをする)<br>反意語 : <br>参考 : "
make oneself heard,声が通る,"The room was so noisy that I could not <u><font color=""#FFC000"">make myself heard</font></u>.<br><br><div style=""height: 140px; overflow: auto;"">make+O+原形 で「Oに～させる」という意味となる使役動詞の場合と異なり、make+O+過去分詞 という形を用いていることに注意。このような形で使われるものは、とりあえずはmake oneself heard 「声が通る」とmake oneself understand 「話が通じる」という2つの熟語だけであると覚えておこう。</div><br><br>類義語 : <br>反意語 : <br>参考 : make oneself understood(話が通じる)"
ahead of time,予定より早く，定刻前に,"You had better make an appointment <u><font color=""#FFC000"">ahead of time</font></u>.<br><br><div style=""height: 140px; overflow: auto;"">「time(時間、決められた時間)のahead(前方に、前に)」から「時間の前に」という意味になる。</div><br><br>類義語 : in advance(予定より早く、予め)<br>反意語 : <br>参考 : "
rob A of B,A<人>からBを奪う,"He <u><font color=""#FFC000"">robbed</font></u> the man <u><font color=""#FFC000"">of</font></u> his watch.<br><br><div style=""height: 140px; overflow: auto;"">robの目的語に人や場所は取れるが、物を目的語にすることは出来ない。</div><br><br>類義語 : <br>反意語 : <br>参考 : rob A of B (A&lt;場所&gt;からBを盗む)"
have one’s way,思い通りにふるまう,"Fred always <u><font color=""#FFC000"">has his way</font></u>.<br><br><div style=""height: 140px; overflow: auto;"">wayには「意思」という意味があり「意思を持っている」から「思い通りにふるまう」という意味になった。</div><br><br>類義語 : get one's way(思い通りにふるまう)<br>反意語 : <br>参考 : "
hang up,電話を切る,"I 've got to <u><font color=""#FFC000"">hang up</font></u> now.<br><br><div style=""height: 140px; overflow: auto;"">昔の電話が壁掛け式だったことからhangを使うようになった。</div><br><br>類義語 : <br>反意語 : hang on(電話を切らずに置く)<br>参考 : hold the line(電話を切らずに待つ)"
give a discount,値引きする,"I will <u><font color=""#FFC000"">give</font></u> you <u><font color=""#FFC000"">a</font></u> fifteen percent <u><font color=""#FFC000"">discount</font></u>.<br><br><div style=""height: 140px; overflow: auto;"">give,makeともに「～する」という意味があるということを覚えておくと意味を導きやすい。</div><br><br>類義語 : make a discount(値引きする)<br>反意語 : <br>参考 : "
All one has to do is ~,～しさえすればよい,"<u><font color=""#FFC000"">All you have to do is</font></u> to go to school every day.<br><br><div style=""height: 140px; overflow: auto;"">直訳すると「しなくてはならないことのすべては」となるが、それが「～さえすればよい」と意訳される。後者の訳で覚えておこう。</div><br><br>類義語 : have only to do(～しさえすればよい)<br>反意語 : <br>参考 : "
make a fuss,（ささいなことで）大騒ぎする,"Don’t <u><font color=""#FFC000"">make a fuss</font></u> about nothing.<br><br><div style=""height: 140px; overflow: auto;"">make a fussの後にaboutを続けると大騒ぎすることの内容を指し、overをつけると「(人や物を)もてはやす」という意味になる。</div><br><br>類義語 : fuss about(大騒ぎする)<br>反意語 : <br>参考 : "
do the sights of,～を見物する,"We are going to <u><font color=""#FFC000"">do the sights of</font></u> London tomorrow.<br><br><div style=""height: 140px; overflow: auto;"">「見物・観光」という意味のsightseeingも合わせて覚えておく。</div><br><br>類義語 : see the sights of（～を見物する）<br>反意語 : <br>参考 : "
beat around the bush,遠回しに言う,"Stop <u><font color=""#FFC000"">beating around the bush</font></u>!<br><br><div style=""height: 140px; overflow: auto;"">否定文・命令文で用いられることが多い。茂みの周りをたたいて中心（＝話の核心）になかなかいかない様子を想像すると意味を覚えやすい。</div><br><br>類義語 : beat about the bush(遠まわしに言う)<br>反意語 : <br>参考 : "
all the more,ますます，なおさら，いっそう,"I said nothing, which made him <u><font color=""#FFC000"">all the more</font></u> angry.<br><br><div style=""height: 140px; overflow: auto;"">allを省略する場合もある。All the more becauseの時に前後に来る内容はどちらも肯定的な意味になる。</div><br><br>類義語 : all the better(なおさら）<br>反意語 : <br>参考 : all the more because(～だから一層）"
lose a game,試合に負ける,"Our team will <u><font color=""#FFC000"">lose the game</font></u>.<br><br><div style=""height: 140px; overflow: auto;"">loseには「（賞などを）取りそこなう」という意味もあるので知っておくとよい。</div><br><br>類義語 : <br>反意語 : win a game(試合に勝つ)<br>参考 : "
for want of,～の不足のために,"We couldn't see the castle <u><font color=""#FFC000"">for want of</font></u> time.<br><br><div style=""height: 140px; overflow: auto;"">名詞のwantは「欠乏・不足」という意味を持っているということを知っておくと意味を類推しやすい。</div><br><br>類義語 : for lack of(～の不足のために)<br>反意語 : <br>参考 : "
take a rest,休憩する,"<u><font color=""#FFC000"">Take a rest</font></u> when you feel tired.<br><br><div style=""height: 140px; overflow: auto;"">動詞のrestにも「休憩する」という意味がある。</div><br><br>類義語 : have a rest(休憩する)<br>反意語 : <br>参考 : "
consent to,～に同意する,"Your parents will never <u><font color=""#FFC000"">consent to</font></u> your trip abroad.<br><br><div style=""height: 140px; overflow: auto;"">「（よく考えて）同意する」というニュアンスが含まれる。</div><br><br>類義語 : assent to(～に同意する)<br>反意語 : <br>参考 : "
account for,～を説明する，～の原因となる,"How do you <u><font color=""#FFC000"">account for</font></u> that?<br><br><div style=""height: 140px; overflow: auto;"">There is no accounting for tastes.(たで食う虫も好き好き)という慣用表現があるので一緒に覚えておくとよい。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
know better than to do,～しないだけの分別を持つ,"I <u><font color=""#FFC000"">know better than to</font></u> leave the matter to him.<br><br><div style=""height: 140px; overflow: auto;"">文脈上明らかな場合は than to do が省略される。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
be content with,～に満足している,"<u><font color=""#FFC000"">Are</font></u> you <u><font color=""#FFC000"">content with</font></u> your present salary?<br><br><div style=""height: 140px; overflow: auto;"">be content with「～に満足している」とbe content to「喜んで～する」の意味を混同しないように注意。</div><br><br>類義語 : be satisfied with(～に満足している)<br>反意語 : <br>参考 : be content to(喜んで～する)"
leave school,卒業する， 退学する,"I'm <u><font color=""#FFC000"">leaving school</font></u> this April.<br><br><div style=""height: 140px; overflow: auto;"">普通はgraduate fromを用いるが、イギリスでは大学以外の卒業式にはleave schoolを用いる。また退学の場合もleave schoolを用いる。</div><br><br>類義語 : graduate from(卒業する)<br>反意語 : <br>参考 : "
remember doing,～したのを覚えている,"Do you <u><font color=""#FFC000"">remember seeing</font></u> her at the conference?<br><br><div style=""height: 140px; overflow: auto;"">不定詞の場合はまだしていない未来のことを、動名詞の場合は済んだ過去のことを指していると覚えておくとよい。</div><br><br>類義語 : <br>反意語 : <br>参考 : remember to do(忘れずに～する)"
be accompanied by,～に付き添われる,"Young children should <u><font color=""#FFC000"">be accompanied by</font></u> their parents.<br><br><div style=""height: 140px; overflow: auto;"">「付き添う」という訳から前置詞にwithを使いがちだが、誤用なので注意。</div><br><br>類義語 : be escorted by(～に付き添われる)<br>反意語 : <br>参考 : "
be free to do,自由に～できる,"He <u><font color=""#FFC000"">is free to spend</font></u> his money.<br><br><div style=""height: 140px; overflow: auto;"">自由に発言・行動する場合に使う。feel free to doでは「自由に～する／気軽に～する」という意味になる。あわせて覚えておくとよい。</div><br><br>類義語 : <br>反意語 : <br>参考 : help oneself to(～を自由に取って食べる)"
